Date,Ticker,Weight
01-07-2008,TATACOFFEE.NS,0
01-07-2008,TATACOMM.NS,0
01-07-2008,TCS.NS,0
01-07-2008,TATACONSUM.NS,0
01-07-2008,TATAELXSI.NS,0
01-07-2008,TATAINVEST.NS,0
01-07-2008,TATAMTRDVR.NS,0
01-07-2008,TATAMOTORS.NS,0
01-07-2008,TATAPOWER.NS,0
01-07-2008,TATASTEEL.NS,0
01-07-2008,TTML.NS,0
01-07-2008,TEAMLEASE.NS,0
01-07-2008,TECHM.NS,0
01-07-2008,TEJASNET.NS,0
01-07-2008,NIACL.NS,0
01-07-2008,RAMCOCEM.NS,0
01-07-2008,THERMAX.NS,0
01-07-2008,THYROCARE.NS,0
01-07-2008,TIMKEN.NS,0
01-07-2008,TITAN.NS,0
01-07-2008,TORNTPHARM.NS,0
01-07-2008,TORNTPOWER.NS,0
01-07-2008,TCI.NS,0
01-07-2008,TRENT.NS,0
01-07-2008,TRIDENT.NS,0
01-07-2008,TRIVENI.NS,0
01-07-2008,TRITURBINE.NS,0
01-07-2008,TIINDIA.NS,0
01-07-2008,UFLEX.NS,0
01-07-2008,UNOMINDA.NS,0
01-07-2008,UPL.NS,0
01-07-2008,UTIAMC.NS,0
01-07-2008,ULTRACEMCO.NS,0
01-07-2008,UNIONBANK.NS,0
01-07-2008,UBL.NS,0
01-07-2008,MCDOWELL-N.NS,0
01-07-2008,VGUARD.NS,0
01-07-2008,VMART.NS,0
01-07-2008,VIPIND.NS,0
01-07-2008,VAIBHAVGBL.NS,0
01-07-2008,VTL.NS,0
01-07-2008,VARROC.NS,0
01-07-2008,VBL.NS,0
01-07-2008,MANYAVAR.NS,0
01-07-2008,VEDL.NS,0
01-07-2008,VIJAYA.NS,0
01-07-2008,VINATIORGA.NS,0
01-07-2008,IDEA.NS,0
01-07-2008,VOLTAS.NS,0
01-07-2008,WELCORP.NS,0
01-07-2008,WELSPUNIND.NS,0
01-07-2008,WESTLIFE.NS,0
01-07-2008,WHIRLPOOL.NS,0
01-07-2008,WIPRO.NS,0
01-07-2008,WOCKPHARMA.NS,0
01-07-2008,YESBANK.NS,0
01-07-2008,ZFCVINDIA.NS,0
01-07-2008,ZEEL.NS,0
01-07-2008,ZENSARTECH.NS,0
01-07-2008,ZOMATO.NS,0
01-07-2008,ZYDUSLIFE.NS,0
01-07-2008,ZYDUSWELL.NS,0
01-07-2008,ECLERX.NS,0
01-09-2008,AIAENG.NS,0.02
01-09-2008,ASTRAL.NS,0.02
01-09-2008,ATUL.NS,0.02
01-09-2008,BAJAJ-AUTO.NS,0.02
01-09-2008,BALRAMCHIN.NS,0.02
01-09-2008,BHARATFORG.NS,0.02
01-09-2008,BLUESTARCO.NS,0.02
01-09-2008,CGPOWER.NS,0.02
01-09-2008,CASTROLIND.NS,0.02
01-09-2008,CIPLA.NS,0.02
01-09-2008,CONCOR.NS,0.02
01-09-2008,COROMANDEL.NS,0.02
01-09-2008,CUMMINSIND.NS,0.02
01-09-2008,DIVISLAB.NS,0.02
01-09-2008,EICHERMOT.NS,0.02
01-09-2008,EMAMILTD.NS,0.02
01-09-2008,FSL.NS,0.02
01-09-2008,FORTIS.NS,0.02
01-09-2008,GODFRYPHLP.NS,0.02
01-09-2008,GSPL.NS,0.02
01-09-2008,HDFCBANK.NS,0.02
01-09-2008,HINDUNILVR.NS,0.02
01-09-2008,INDIANB.NS,0.02
01-09-2008,IPCALAB.NS,0.02
01-09-2008,JBCHEPHARM.NS,0.02
01-09-2008,JBMA.NS,0.02
01-09-2008,JYOTHYLAB.NS,0.02
01-09-2008,KNRCON.NS,0.02
01-09-2008,MRF.NS,0.02
01-09-2008,MARICO.NS,0.02
01-09-2008,NETWORK18.NS,0.02
01-09-2008,PVR.NS,0.02
01-09-2008,PGHL.NS,0.02
01-09-2008,RALLIS.NS,0.02
01-09-2008,SANOFI.NS,0.02
01-09-2008,SOLARINDS.NS,0.02
01-09-2008,SAIL.NS,0.02
01-09-2008,SUDARSCHEM.NS,0.02
01-09-2008,SUNPHARMA.NS,0.02
01-09-2008,SUPREMEIND.NS,0.02
01-09-2008,TTKPRESTIG.NS,0.02
01-09-2008,THERMAX.NS,0.02
01-09-2008,TORNTPHARM.NS,0.02
01-09-2008,TORNTPOWER.NS,0.02
01-09-2008,TCI.NS,0.02
01-09-2008,TRENT.NS,0.02
01-09-2008,WELSPUNIND.NS,0.02
01-09-2008,WOCKPHARMA.NS,0.02
01-09-2008,ZFCVINDIA.NS,0.02
01-09-2008,ZEEL.NS,0.02
01-11-2008,3MINDIA.NS,0
01-11-2008,ABB.NS,0
01-11-2008,ACC.NS,0
01-11-2008,AIAENG.NS,0
01-11-2008,APLAPOLLO.NS,0
01-11-2008,AUBANK.NS,0
01-11-2008,AARTIDRUGS.NS,0
01-11-2008,AAVAS.NS,0
01-11-2008,ABBOTINDIA.NS,0
01-11-2008,ADANIENT.NS,0
01-11-2008,ADANIGREEN.NS,0
01-11-2008,ADANIPORTS.NS,0
01-11-2008,ATGL.NS,0
01-11-2008,ADANITRANS.NS,0
01-11-2008,AWL.NS,0
01-11-2008,ABCAPITAL.NS,0
01-11-2008,ABFRL.NS,0
01-11-2008,ABSLAMC.NS,0
01-11-2008,AEGISCHEM.NS,0
01-11-2008,AETHER.NS,0
01-11-2008,AFFLE.NS,0
01-11-2008,AJANTPHARM.NS,0
01-11-2008,APLLTD.NS,0
01-11-2008,ALKEM.NS,0
01-11-2008,ALKYLAMINE.NS,0
01-11-2008,ALLCARGO.NS,0
01-11-2008,ALOKINDS.NS,0
01-11-2008,AMARAJABAT.NS,0
01-11-2008,AMBER.NS,0
01-11-2008,AMBUJACEM.NS,0
01-11-2008,ANGELONE.NS,0
01-11-2008,ANURAS.NS,0
01-11-2008,APOLLOHOSP.NS,0
01-11-2008,APOLLOTYRE.NS,0
01-11-2008,APTUS.NS,0
01-11-2008,ASAHIINDIA.NS,0
01-11-2008,ASHOKLEY.NS,0
01-11-2008,ASIANPAINT.NS,0
01-11-2008,ASTERDM.NS,0
01-11-2008,ASTRAZEN.NS,0
01-11-2008,ASTRAL.NS,0
01-11-2008,ATUL.NS,0
01-11-2008,AUROPHARMA.NS,0
01-11-2008,AVANTIFEED.NS,0
01-11-2008,DMART.NS,0
01-11-2008,AXISBANK.NS,0
01-11-2008,BASF.NS,0
01-11-2008,BSE.NS,0
01-11-2008,BAJAJ-AUTO.NS,0
01-11-2008,BAJAJELEC.NS,0
01-11-2008,BAJFINANCE.NS,0
01-11-2008,BAJAJFINSV.NS,0
01-11-2008,BAJAJHLDNG.NS,0
01-11-2008,BALAMINES.NS,0
01-11-2008,BALKRISIND.NS,0
01-11-2008,BALRAMCHIN.NS,0
01-11-2008,BANDHANBNK.NS,0
01-11-2008,BANKBARODA.NS,0
01-11-2008,BANKINDIA.NS,0
01-11-2008,MAHABANK.NS,0
01-11-2008,BATAINDIA.NS,0
01-11-2008,BAYERCROP.NS,0
01-11-2008,BERGEPAINT.NS,0
01-11-2008,BDL.NS,0
01-11-2008,BEL.NS,0
01-11-2008,BHARATFORG.NS,0
01-11-2008,BHEL.NS,0
01-11-2008,BPCL.NS,0
01-11-2008,BHARATRAS.NS,0
01-11-2008,BHARTIARTL.NS,0
01-11-2008,BIOCON.NS,0
01-11-2008,BIRLACORPN.NS,0
01-11-2008,BSOFT.NS,0
01-11-2008,BLUEDART.NS,0
01-11-2008,BLUESTARCO.NS,0
01-11-2008,BBTC.NS,0
01-11-2008,BORORENEW.NS,0
01-11-2008,BOSCHLTD.NS,0
01-11-2008,BRIGADE.NS,0
01-11-2008,BCG.NS,0
01-11-2008,BRITANNIA.NS,0
01-11-2008,MAPMYINDIA.NS,0
01-11-2008,CCL.NS,0
01-11-2008,CESC.NS,0
01-11-2008,CGPOWER.NS,0
01-11-2008,CRISIL.NS,0
01-11-2008,CSBBANK.NS,0
01-11-2008,CAMPUS.NS,0
01-11-2008,CANFINHOME.NS,0
01-11-2008,CANBK.NS,0
01-11-2008,CAPLIPOINT.NS,0
01-11-2008,CGCL.NS,0
01-11-2008,CARBORUNIV.NS,0
01-11-2008,CASTROLIND.NS,0
01-11-2008,CEATLTD.NS,0
01-11-2008,CENTRALBK.NS,0
01-11-2008,CDSL.NS,0
01-11-2008,CENTURYPLY.NS,0
01-11-2008,CENTURYTEX.NS,0
01-11-2008,CERA.NS,0
01-11-2008,CHALET.NS,0
01-11-2008,CHAMBLFERT.NS,0
01-11-2008,CHEMPLASTS.NS,0
01-11-2008,CHOLAHLDNG.NS,0
01-11-2008,CHOLAFIN.NS,0
01-11-2008,CIPLA.NS,0
01-11-2008,CUB.NS,0
01-11-2008,CLEAN.NS,0
01-11-2008,COALINDIA.NS,0
01-11-2008,COCHINSHIP.NS,0
01-11-2008,COFORGE.NS,0
01-11-2008,COLPAL.NS,0
01-11-2008,CAMS.NS,0
01-11-2008,CONCOR.NS,0
01-11-2008,COROMANDEL.NS,0
01-11-2008,CREDITACC.NS,0
01-11-2008,CROMPTON.NS,0
01-11-2008,CUMMINSIND.NS,0
01-11-2008,CYIENT.NS,0
01-11-2008,DCMSHRIRAM.NS,0
01-11-2008,DLF.NS,0
01-11-2008,DABUR.NS,0
01-11-2008,DALBHARAT.NS,0
01-11-2008,DEEPAKFERT.NS,0
01-11-2008,DEEPAKNTR.NS,0
01-11-2008,DELHIVERY.NS,0
01-11-2008,DELTACORP.NS,0
01-11-2008,DEVYANI.NS,0
01-11-2008,DHANI.NS,0
01-11-2008,DBL.NS,0
01-11-2008,DIVISLAB.NS,0
01-11-2008,DIXON.NS,0
01-11-2008,LALPATHLAB.NS,0
01-11-2008,DRREDDY.NS,0
01-11-2008,EIDPARRY.NS,0
01-11-2008,EIHOTEL.NS,0
01-11-2008,EPL.NS,0
01-11-2008,EASEMYTRIP.NS,0
01-11-2008,EDELWEISS.NS,0
01-11-2008,EICHERMOT.NS,0
01-11-2008,ELGIEQUIP.NS,0
01-11-2008,EMAMILTD.NS,0
01-11-2008,ENDURANCE.NS,0
01-11-2008,ENGINERSIN.NS,0
01-11-2008,EQUITASBNK.NS,0
01-11-2008,ESCORTS.NS,0
01-11-2008,EXIDEIND.NS,0
01-11-2008,FDC.NS,0
01-11-2008,NYKAA.NS,0
01-11-2008,FEDERALBNK.NS,0
01-11-2008,FACT.NS,0
01-11-2008,FINEORG.NS,0
01-11-2008,FINCABLES.NS,0
01-11-2008,FINPIPE.NS,0
01-11-2008,FSL.NS,0
01-11-2008,FORTIS.NS,0
01-11-2008,GRINFRA.NS,0
01-11-2008,GAIL.NS,0
01-11-2008,GMMPFAUDLR.NS,0
01-11-2008,GMRINFRA.NS,0
01-11-2008,GALAXYSURF.NS,0
01-11-2008,GARFIBRES.NS,0
01-11-2008,GICRE.NS,0
01-11-2008,GLAND.NS,0
01-11-2008,GLAXO.NS,0
01-11-2008,GLENMARK.NS,0
01-11-2008,GOCOLORS.NS,0
01-11-2008,GODFRYPHLP.NS,0
01-11-2008,GODREJAGRO.NS,0
01-11-2008,GODREJCP.NS,0
01-11-2008,GODREJIND.NS,0
01-11-2008,GODREJPROP.NS,0
01-11-2008,GRANULES.NS,0
01-11-2008,GRAPHITE.NS,0
01-11-2008,GRASIM.NS,0
01-11-2008,GESHIP.NS,0
01-11-2008,GREENPANEL.NS,0
01-11-2008,GRINDWELL.NS,0
01-11-2008,GUJALKALI.NS,0
01-11-2008,GAEL.NS,0
01-11-2008,FLUOROCHEM.NS,0
01-11-2008,GUJGASLTD.NS,0
01-11-2008,GNFC.NS,0
01-11-2008,GPPL.NS,0
01-11-2008,GSFC.NS,0
01-11-2008,GSPL.NS,0
01-11-2008,HEG.NS,0
01-11-2008,HCLTECH.NS,0
01-11-2008,HDFCAMC.NS,0
01-11-2008,HDFCBANK.NS,0
01-11-2008,HDFCLIFE.NS,0
01-11-2008,HFCL.NS,0
01-11-2008,HLEGLAS.NS,0
01-11-2008,HAPPSTMNDS.NS,0
01-11-2008,HATSUN.NS,0
01-11-2008,HAVELLS.NS,0
01-11-2008,HEROMOTOCO.NS,0
01-11-2008,HIKAL.NS,0
01-11-2008,HINDALCO.NS,0
01-11-2008,HGS.NS,0
01-11-2008,HAL.NS,0
01-11-2008,HINDCOPPER.NS,0
01-11-2008,HINDPETRO.NS,0
01-11-2008,HINDUNILVR.NS,0
01-11-2008,HINDZINC.NS,0
01-11-2008,POWERINDIA.NS,0
01-11-2008,HOMEFIRST.NS,0
01-11-2008,HONAUT.NS,0
01-11-2008,HUDCO.NS,0
01-11-2008,HDFC.NS,0
01-11-2008,ICICIBANK.NS,0
01-11-2008,ICICIGI.NS,0
01-11-2008,ICICIPRULI.NS,0
01-11-2008,ISEC.NS,0
01-11-2008,IDBI.NS,0
01-11-2008,IDFCFIRSTB.NS,0
01-11-2008,IDFC.NS,0
01-11-2008,IFBIND.NS,0
01-11-2008,IIFL.NS,0
01-11-2008,IIFLWAM.NS,0
01-11-2008,IRB.NS,0
01-11-2008,ITC.NS,0
01-11-2008,ITI.NS,0
01-11-2008,INDIACEM.NS,0
01-11-2008,IBULHSGFIN.NS,0
01-11-2008,IBREALEST.NS,0
01-11-2008,INDIAMART.NS,0
01-11-2008,INDIANB.NS,0
01-11-2008,IEX.NS,0
01-11-2008,INDHOTEL.NS,0
01-11-2008,IOC.NS,0
01-11-2008,IOB.NS,0
01-11-2008,IRCTC.NS,0
01-11-2008,IRFC.NS,0
01-11-2008,INDIGOPNTS.NS,0
01-11-2008,INDOCO.NS,0
01-11-2008,IGL.NS,0
01-11-2008,INDUSTOWER.NS,0
01-11-2008,INDUSINDBK.NS,0
01-11-2008,INFIBEAM.NS,0
01-11-2008,NAUKRI.NS,0
01-11-2008,INFY.NS,0
01-11-2008,INOXLEISUR.NS,0
01-11-2008,INTELLECT.NS,0
01-11-2008,INDIGO.NS,0
01-11-2008,IPCALAB.NS,0
01-11-2008,JBCHEPHARM.NS,0
01-11-2008,JKCEMENT.NS,0
01-11-2008,JBMA.NS,0
01-11-2008,JKLAKSHMI.NS,0
01-11-2008,JKPAPER.NS,0
01-11-2008,JMFINANCIL.NS,0
01-11-2008,JSWENERGY.NS,0
01-11-2008,JSWSTEEL.NS,0
01-11-2008,JAMNAAUTO.NS,0
01-11-2008,JSL.NS,0
01-11-2008,JINDALSTEL.NS,0
01-11-2008,JUBLFOOD.NS,0
01-11-2008,JUBLINGREA.NS,0
01-11-2008,JUBLPHARMA.NS,0
01-11-2008,JUSTDIAL.NS,0
01-11-2008,JYOTHYLAB.NS,0
01-11-2008,KPRMILL.NS,0
01-11-2008,KEI.NS,0
01-11-2008,KNRCON.NS,0
01-11-2008,KPITTECH.NS,0
01-11-2008,KRBL.NS,0
01-11-2008,KAJARIACER.NS,0
01-11-2008,KALPATPOWR.NS,0
01-11-2008,KALYANKJIL.NS,0
01-11-2008,KANSAINER.NS,0
01-11-2008,KARURVYSYA.NS,0
01-11-2008,KEC.NS,0
01-11-2008,KOTAKBANK.NS,0
01-11-2008,KIMS.NS,0
01-11-2008,L&TFH.NS,0
01-11-2008,LTTS.NS,0
01-11-2008,LICHSGFIN.NS,0
01-11-2008,LAXMIMACH.NS,0
01-11-2008,LTI.NS,0
01-11-2008,LT.NS,0
01-11-2008,LATENTVIEW.NS,0
01-11-2008,LAURUSLABS.NS,0
01-11-2008,LXCHEM.NS,0
01-11-2008,LICI.NS,0
01-11-2008,LINDEINDIA.NS,0
01-11-2008,LUPIN.NS,0
01-11-2008,LUXIND.NS,0
01-11-2008,MMTC.NS,0
01-11-2008,MOIL.NS,0
01-11-2008,MRF.NS,0
01-11-2008,MTARTECH.NS,0
01-11-2008,LODHA.NS,0
01-11-2008,MGL.NS,0
01-11-2008,M&MFIN.NS,0
01-11-2008,M&M.NS,0
01-11-2008,MAHINDCIE.NS,0
01-11-2008,MHRIL.NS,0
01-11-2008,MAHLIFE.NS,0
01-11-2008,MAHLOG.NS,0
01-11-2008,MANAPPURAM.NS,0
01-11-2008,MRPL.NS,0
01-11-2008,MARICO.NS,0
01-11-2008,MARUTI.NS,0
01-11-2008,MASTEK.NS,0
01-11-2008,MFSL.NS,0
01-11-2008,MAXHEALTH.NS,0
01-11-2008,MAZDOCK.NS,0
01-11-2008,MEDPLUS.NS,0
01-11-2008,METROBRAND.NS,0
01-11-2008,METROPOLIS.NS,0
01-11-2008,MSUMI.NS,0
01-11-2008,MOTILALOFS.NS,0
01-11-2008,MPHASIS.NS,0
01-11-2008,MCX.NS,0
01-11-2008,MUTHOOTFIN.NS,0
01-11-2008,NATCOPHARM.NS,0
01-11-2008,NBCC.NS,0
01-11-2008,NCC.NS,0
01-11-2008,NHPC.NS,0
01-11-2008,NIITLTD.NS,0
01-11-2008,NLCINDIA.NS,0
01-11-2008,NOCIL.NS,0
01-11-2008,NTPC.NS,0
01-11-2008,NH.NS,0
01-11-2008,NATIONALUM.NS,0
01-11-2008,NAVINFLUOR.NS,0
01-11-2008,NAZARA.NS,0
01-11-2008,NESTLEIND.NS,0
01-11-2008,NETWORK18.NS,0
01-11-2008,NAM-INDIA.NS,0
01-11-2008,NUVOCO.NS,0
01-11-2008,OBEROIRLTY.NS,0
01-11-2008,ONGC.NS,0
01-11-2008,OIL.NS,0
01-11-2008,OLECTRA.NS,0
01-11-2008,PAYTM.NS,0
01-11-2008,OFSS.NS,0
01-11-2008,ORIENTELEC.NS,0
01-11-2008,POLICYBZR.NS,0
01-11-2008,PCBL.NS,0
01-11-2008,PIIND.NS,0
01-11-2008,PNBHOUSING.NS,0
01-11-2008,PNCINFRA.NS,0
01-11-2008,PVR.NS,0
01-11-2008,PAGEIND.NS,0
01-11-2008,PATANJALI.NS,0
01-11-2008,PERSISTENT.NS,0
01-11-2008,PETRONET.NS,0
01-11-2008,PFIZER.NS,0
01-11-2008,PHOENIXLTD.NS,0
01-11-2008,PIDILITIND.NS,0
01-11-2008,POLYMED.NS,0
01-11-2008,POLYCAB.NS,0
01-11-2008,POLYPLEX.NS,0
01-11-2008,POONAWALLA.NS,0
01-11-2008,PFC.NS,0
01-11-2008,POWERGRID.NS,0
01-11-2008,PRAJIND.NS,0
01-11-2008,PRESTIGE.NS,0
01-11-2008,PRINCEPIPE.NS,0
01-11-2008,PRSMJOHNSN.NS,0
01-11-2008,PRIVISCL.NS,0
01-11-2008,PGHL.NS,0
01-11-2008,PGHH.NS,0
01-11-2008,PNB.NS,0
01-11-2008,QUESS.NS,0
01-11-2008,RBLBANK.NS,0
01-11-2008,RECLTD.NS,0
01-11-2008,RHIM.NS,0
01-11-2008,RITES.NS,0
01-11-2008,RADICO.NS,0
01-11-2008,RVNL.NS,0
01-11-2008,RAIN.NS,0
01-11-2008,RAJESHEXPO.NS,0
01-11-2008,RALLIS.NS,0
01-11-2008,RCF.NS,0
01-11-2008,RATNAMANI.NS,0
01-11-2008,RTNINDIA.NS,0
01-11-2008,RAYMOND.NS,0
01-11-2008,REDINGTON.NS,0
01-11-2008,RELAXO.NS,0
01-11-2008,RELIANCE.NS,0
01-11-2008,RBA.NS,0
01-11-2008,ROSSARI.NS,0
01-11-2008,ROUTE.NS,0
01-11-2008,SBICARD.NS,0
01-11-2008,SBILIFE.NS,0
01-11-2008,SIS.NS,0
01-11-2008,SJVN.NS,0
01-11-2008,SKFINDIA.NS,0
01-11-2008,SRF.NS,0
01-11-2008,MOTHERSON.NS,0
01-11-2008,SANOFI.NS,0
01-11-2008,SAPPHIRE.NS,0
01-11-2008,SAREGAMA.NS,0
01-11-2008,SCHAEFFLER.NS,0
01-11-2008,SHARDACROP.NS,0
01-11-2008,SFL.NS,0
01-11-2008,SHILPAMED.NS,0
01-11-2008,SCI.NS,0
01-11-2008,SHOPERSTOP.NS,0
01-11-2008,SHREECEM.NS,0
01-11-2008,RENUKA.NS,0
01-11-2008,SRTRANSFIN.NS,0
01-11-2008,SHYAMMETL.NS,0
01-11-2008,SIEMENS.NS,0
01-11-2008,SOBHA.NS,0
01-11-2008,SOLARINDS.NS,0
01-11-2008,SONACOMS.NS,0
01-11-2008,SONATSOFTW.NS,0
01-11-2008,STARHEALTH.NS,0
01-11-2008,SBIN.NS,0
01-11-2008,SAIL.NS,0
01-11-2008,SWSOLAR.NS,0
01-11-2008,STLTECH.NS,0
01-11-2008,SUDARSCHEM.NS,0
01-11-2008,SUMICHEM.NS,0
01-11-2008,SPARC.NS,0
01-11-2008,SUNPHARMA.NS,0
01-11-2008,SUNTV.NS,0
01-11-2008,SUNDARMFIN.NS,0
01-11-2008,SUNDRMFAST.NS,0
01-11-2008,SUNTECK.NS,0
01-11-2008,SUPRAJIT.NS,0
01-11-2008,SUPREMEIND.NS,0
01-11-2008,SUVENPHAR.NS,0
01-11-2008,SUZLON.NS,0
01-11-2008,SWANENERGY.NS,0
01-11-2008,SYMPHONY.NS,0
01-11-2008,SYNGENE.NS,0
01-11-2008,TCIEXP.NS,0
01-11-2008,TCNSBRANDS.NS,0
01-11-2008,TTKPRESTIG.NS,0
01-11-2008,TV18BRDCST.NS,0
01-11-2008,TVSMOTOR.NS,0
01-11-2008,TANLA.NS,0
01-11-2008,TATACHEM.NS,0
01-11-2008,TATACOFFEE.NS,0
01-11-2008,TATACOMM.NS,0
01-11-2008,TCS.NS,0
01-11-2008,TATACONSUM.NS,0
01-11-2008,TATAELXSI.NS,0
01-11-2008,TATAINVEST.NS,0
01-11-2008,TATAMTRDVR.NS,0
01-11-2008,TATAMOTORS.NS,0
01-11-2008,TATAPOWER.NS,0
01-11-2008,TATASTEEL.NS,0
01-11-2008,TTML.NS,0
01-11-2008,TEAMLEASE.NS,0
01-11-2008,TECHM.NS,0
01-11-2008,TEJASNET.NS,0
01-11-2008,NIACL.NS,0
01-11-2008,RAMCOCEM.NS,0
01-11-2008,THERMAX.NS,0
01-11-2008,THYROCARE.NS,0
01-11-2008,TIMKEN.NS,0
01-11-2008,TITAN.NS,0
01-11-2008,TORNTPHARM.NS,0
01-11-2008,TORNTPOWER.NS,0
01-11-2008,TCI.NS,0
01-11-2008,TRENT.NS,0
01-11-2008,TRIDENT.NS,0
01-11-2008,TRIVENI.NS,0
01-11-2008,TRITURBINE.NS,0
01-11-2008,TIINDIA.NS,0
01-11-2008,UFLEX.NS,0
01-11-2008,UNOMINDA.NS,0
01-11-2008,UPL.NS,0
01-11-2008,UTIAMC.NS,0
01-11-2008,ULTRACEMCO.NS,0
01-11-2008,UNIONBANK.NS,0
01-11-2008,UBL.NS,0
01-11-2008,MCDOWELL-N.NS,0
01-11-2008,VGUARD.NS,0
01-11-2008,VMART.NS,0
01-11-2008,VIPIND.NS,0
01-11-2008,VAIBHAVGBL.NS,0
01-11-2008,VTL.NS,0
01-11-2008,VARROC.NS,0
01-11-2008,VBL.NS,0
01-11-2008,MANYAVAR.NS,0
01-11-2008,VEDL.NS,0
01-11-2008,VIJAYA.NS,0
01-11-2008,VINATIORGA.NS,0
01-11-2008,IDEA.NS,0
01-11-2008,VOLTAS.NS,0
01-11-2008,WELCORP.NS,0
01-11-2008,WELSPUNIND.NS,0
01-11-2008,WESTLIFE.NS,0
01-11-2008,WHIRLPOOL.NS,0
01-11-2008,WIPRO.NS,0
01-11-2008,WOCKPHARMA.NS,0
01-11-2008,YESBANK.NS,0
01-11-2008,ZFCVINDIA.NS,0
01-11-2008,ZEEL.NS,0
01-11-2008,ZENSARTECH.NS,0
01-11-2008,ZOMATO.NS,0
01-11-2008,ZYDUSLIFE.NS,0
01-11-2008,ZYDUSWELL.NS,0
01-11-2008,ECLERX.NS,0
01-01-2009,BPCL.NS,0.0625
01-01-2009,BHARATRAS.NS,0.0625
01-01-2009,BIRLACORPN.NS,0.0625
01-01-2009,COLPAL.NS,0.0625
01-01-2009,EIHOTEL.NS,0.0625
01-01-2009,FDC.NS,0.0625
01-01-2009,GODREJCP.NS,0.0625
01-01-2009,HEROMOTOCO.NS,0.0625
01-01-2009,JYOTHYLAB.NS,0.0625
01-01-2009,NATCOPHARM.NS,0.0625
01-01-2009,NTPC.NS,0.0625
01-01-2009,NATIONALUM.NS,0.0625
01-01-2009,SANOFI.NS,0.0625
01-01-2009,TTML.NS,0.0625
01-01-2009,VGUARD.NS,0.0625
01-01-2009,VTL.NS,0.0625
01-03-2009,ALLCARGO.NS,0.076923077
01-03-2009,BEL.NS,0.076923077
01-03-2009,BPCL.NS,0.076923077
01-03-2009,BIRLACORPN.NS,0.076923077
01-03-2009,COLPAL.NS,0.076923077
01-03-2009,HEROMOTOCO.NS,0.076923077
01-03-2009,ITC.NS,0.076923077
01-03-2009,IOC.NS,0.076923077
01-03-2009,NAUKRI.NS,0.076923077
01-03-2009,OFSS.NS,0.076923077
01-03-2009,POWERGRID.NS,0.076923077
01-03-2009,TTML.NS,0.076923077
01-03-2009,ULTRACEMCO.NS,0.076923077
01-05-2009,3MINDIA.NS,0.004587156
01-05-2009,ABB.NS,0.004587156
01-05-2009,ACC.NS,0.004587156
01-05-2009,AIAENG.NS,0.004587156
01-05-2009,AARTIDRUGS.NS,0.004587156
01-05-2009,ADANIENT.NS,0.004587156
01-05-2009,ADANIPORTS.NS,0.004587156
01-05-2009,AMARAJABAT.NS,0.004587156
01-05-2009,AMBUJACEM.NS,0.004587156
01-05-2009,APOLLOTYRE.NS,0.004587156
01-05-2009,ASAHIINDIA.NS,0.004587156
01-05-2009,ASHOKLEY.NS,0.004587156
01-05-2009,ASIANPAINT.NS,0.004587156
01-05-2009,ASTRAL.NS,0.004587156
01-05-2009,ATUL.NS,0.004587156
01-05-2009,AUROPHARMA.NS,0.004587156
01-05-2009,AXISBANK.NS,0.004587156
01-05-2009,BASF.NS,0.004587156
01-05-2009,BAJAJ-AUTO.NS,0.004587156
01-05-2009,BAJFINANCE.NS,0.004587156
01-05-2009,BAJAJFINSV.NS,0.004587156
01-05-2009,BAJAJHLDNG.NS,0.004587156
01-05-2009,BALAMINES.NS,0.004587156
01-05-2009,BALKRISIND.NS,0.004587156
01-05-2009,BALRAMCHIN.NS,0.004587156
01-05-2009,BANKBARODA.NS,0.004587156
01-05-2009,BANKINDIA.NS,0.004587156
01-05-2009,MAHABANK.NS,0.004587156
01-05-2009,BATAINDIA.NS,0.004587156
01-05-2009,BHARATFORG.NS,0.004587156
01-05-2009,BHEL.NS,0.004587156
01-05-2009,BIRLACORPN.NS,0.004587156
01-05-2009,BSOFT.NS,0.004587156
01-05-2009,BLUESTARCO.NS,0.004587156
01-05-2009,BBTC.NS,0.004587156
01-05-2009,BRIGADE.NS,0.004587156
01-05-2009,BRITANNIA.NS,0.004587156
01-05-2009,CCL.NS,0.004587156
01-05-2009,CRISIL.NS,0.004587156
01-05-2009,CANFINHOME.NS,0.004587156
01-05-2009,CEATLTD.NS,0.004587156
01-05-2009,CENTRALBK.NS,0.004587156
01-05-2009,CHAMBLFERT.NS,0.004587156
01-05-2009,CHOLAFIN.NS,0.004587156
01-05-2009,CIPLA.NS,0.004587156
01-05-2009,CUB.NS,0.004587156
01-05-2009,COFORGE.NS,0.004587156
01-05-2009,CONCOR.NS,0.004587156
01-05-2009,COROMANDEL.NS,0.004587156
01-05-2009,CUMMINSIND.NS,0.004587156
01-05-2009,CYIENT.NS,0.004587156
01-05-2009,DCMSHRIRAM.NS,0.004587156
01-05-2009,DLF.NS,0.004587156
01-05-2009,DABUR.NS,0.004587156
01-05-2009,DEEPAKFERT.NS,0.004587156
01-05-2009,DELTACORP.NS,0.004587156
01-05-2009,DHANI.NS,0.004587156
01-05-2009,DRREDDY.NS,0.004587156
01-05-2009,EIDPARRY.NS,0.004587156
01-05-2009,EPL.NS,0.004587156
01-05-2009,EDELWEISS.NS,0.004587156
01-05-2009,ELGIEQUIP.NS,0.004587156
01-05-2009,ENGINERSIN.NS,0.004587156
01-05-2009,ESCORTS.NS,0.004587156
